dteday;hr;weathersit;hum;windspeed;temp;atemp;cnt
08/10/2011;12;clear;0.35;0.0;21.14;24.999200000000002;446
08/10/2011;13;clear;0.46;7.0015;21.14;24.999200000000002;485
08/10/2011;14;clear;0.5;6.0032;21.14;24.999200000000002;465
08/10/2011;15;clear;0.39;0.0;23.020000000000003;24.999200000000002;496
08/10/2011;16;clear;0.44;6.0032;22.080000000000002;24.999200000000002;451
08/10/2011;17;clear;0.5;8.9981;21.14;24.999200000000002;393
08/10/2011;18;clear;0.46;7.0015;20.2;24.999200000000002;359
08/10/2011;19;clear;0.68;8.9981;17.380000000000003;18.0032;248
08/10/2011;20;clear;0.77;7.0015;16.44;17.0;202
08/10/2011;21;clear;0.77;0.0;16.44;17.0;187
08/10/2011;22;clear;0.77;0.0;15.5;15.9968;149
08/10/2011;23;clear;0.88;0.0;14.559999999999999;15.0002;142
09/10/2011;0;clear;0.88;6.0032;13.620000000000001;13.997;129
09/10/2011;1;clear;0.88;0.0;13.620000000000001;13.997;78
09/10/2011;2;clear;0.88;0.0;13.620000000000001;13.997;55
09/10/2011;3;clear;0.88;0.0;12.68;13.000399999999999;30
09/10/2011;4;clear;0.88;0.0;12.68;13.000399999999999;14
09/10/2011;5;clear;0.88;0.0;12.68;13.000399999999999;15
09/10/2011;6;clear;0.88;0.0;12.68;13.000399999999999;21
09/10/2011;7;clear;0.86;0.0;12.68;13.000399999999999;44
09/10/2011;8;clear;0.88;0.0;13.620000000000001;13.997;107
09/10/2011;9;clear;0.77;0.0;15.5;15.9968;185
09/10/2011;10;clear;0.68;6.0032;18.320000000000004;18.9998;365
09/10/2011;11;clear;0.53;6.0032;21.14;24.999200000000002;423
09/10/2011;12;clear;0.44;6.0032;22.080000000000002;24.999200000000002;455
09/10/2011;13;clear;0.44;6.0032;23.020000000000003;24.999200000000002;418
09/10/2011;14;clear;0.47;11.0014;23.96;26.002399999999994;500
09/10/2011;15;clear;0.51;11.0014;23.96;26.002399999999994;407
09/10/2011;16;clear;0.5;8.9981;23.020000000000003;24.999200000000002;470
09/10/2011;17;clear;0.61;7.0015;21.14;24.0026;438
09/10/2011;18;clear;0.5;7.0015;22.080000000000002;24.999200000000002;414
09/10/2011;19;clear;0.73;6.0032;18.320000000000004;18.9998;302
09/10/2011;20;clear;0.73;7.0015;18.320000000000004;18.9998;193
09/10/2011;21;clear;0.83;7.0015;17.380000000000003;18.0032;173
09/10/2011;22;cloudy;0.94;0.0;16.44;17.0;152
09/10/2011;23;clear;0.88;7.0015;15.5;15.9968;123
10/10/2011;0;clear;0.94;0.0;15.5;15.9968;53
10/10/2011;1;clear;0.88;0.0;14.559999999999999;15.0002;34
10/10/2011;2;clear;0.88;0.0;14.559999999999999;15.0002;19
10/10/2011;3;clear;0.88;0.0;13.620000000000001;13.997;11
10/10/2011;4;clear;0.94;0.0;13.620000000000001;13.997;6
10/10/2011;5;clear;0.94;0.0;13.620000000000001;13.997;21
10/10/2011;6;clear;0.94;0.0;12.68;13.000399999999999;44
10/10/2011;7;clear;0.88;0.0;13.620000000000001;13.997;114
10/10/2011;8;clear;0.83;0.0;16.44;17.0;254
10/10/2011;9;clear;0.77;0.0;17.380000000000003;18.0032;219
10/10/2011;10;clear;0.73;11.0014;18.320000000000004;18.9998;265
10/10/2011;11;clear;0.69;6.0032;21.14;24.0026;322
10/10/2011;12;cloudy;0.48;6.0032;24.9;26.998999999999995;365
10/10/2011;13;clear;0.37;0.0;25.839999999999996;26.998999999999995;365
10/10/2011;14;clear;0.37;0.0;26.78;26.998999999999995;370
10/10/2011;15;cloudy;0.42;7.0015;25.839999999999996;26.998999999999995;384
10/10/2011;16;cloudy;0.45;6.0032;24.9;26.002399999999994;402
10/10/2011;17;cloudy;0.54;7.0015;23.020000000000003;24.999200000000002;459
10/10/2011;18;cloudy;0.53;0.0;22.080000000000002;24.999200000000002;473
10/10/2011;19;cloudy;0.78;6.0032;19.259999999999998;20.003;336
10/10/2011;20;clear;0.73;0.0;20.2;22.9994;225
10/10/2011;21;clear;0.88;6.0032;18.320000000000004;18.9998;175
10/10/2011;22;clear;0.88;6.0032;18.320000000000004;18.9998;126
10/10/2011;23;cloudy;0.88;7.0015;17.380000000000003;18.0032;75
11/10/2011;0;cloudy;0.88;0.0;17.380000000000003;18.0032;30
11/10/2011;1;cloudy;0.94;6.0032;16.44;17.0;11
11/10/2011;2;cloudy;0.94;8.9981;16.44;17.0;5
11/10/2011;3;cloudy;0.88;7.0015;16.44;17.0;3
11/10/2011;4;cloudy;0.88;8.9981;16.44;17.0;5
11/10/2011;5;cloudy;0.88;0.0;16.44;17.0;20
11/10/2011;6;clear;0.83;6.0032;16.44;17.0;123
11/10/2011;7;cloudy;0.88;6.0032;16.44;17.0;352
11/10/2011;8;cloudy;0.83;7.0015;18.320000000000004;18.9998;406
11/10/2011;9;cloudy;0.69;0.0;20.2;22.9994;235
11/10/2011;10;cloudy;0.69;8.9981;20.2;22.9994;149
11/10/2011;11;cloudy;0.73;11.0014;20.2;22.9994;123
11/10/2011;12;cloudy;0.73;11.0014;20.2;22.9994;181
11/10/2011;13;cloudy;0.73;12.998;20.2;22.9994;180
11/10/2011;14;snowy;0.73;7.0015;20.2;22.9994;171
11/10/2011;15;cloudy;0.78;11.0014;20.2;22.0028;175
11/10/2011;16;cloudy;0.73;11.0014;20.2;22.9994;320
11/10/2011;17;cloudy;0.78;16.997899999999998;20.2;22.0028;604
11/10/2011;18;cloudy;0.78;15.001299999999999;20.2;22.0028;539
11/10/2011;19;cloudy;0.83;15.001299999999999;19.259999999999998;20.003;318
11/10/2011;20;cloudy;0.83;15.001299999999999;19.259999999999998;20.003;234
11/10/2011;21;cloudy;0.78;12.998;19.259999999999998;20.003;175
11/10/2011;22;cloudy;0.83;12.998;18.320000000000004;18.9998;147
11/10/2011;23;cloudy;0.83;19.0012;18.320000000000004;18.9998;57
12/10/2011;0;cloudy;0.83;8.9981;18.320000000000004;18.9998;25
12/10/2011;1;snowy;0.83;8.9981;18.320000000000004;18.9998;10
12/10/2011;2;cloudy;0.83;19.0012;18.320000000000004;18.9998;2
12/10/2011;3;snowy;0.94;19.999499999999998;17.380000000000003;18.0032;2
12/10/2011;4;snowy;0.94;26.0027;17.380000000000003;18.0032;7
12/10/2011;5;cloudy;0.88;22.0028;17.380000000000003;18.0032;22
12/10/2011;6;cloudy;0.88;16.997899999999998;17.380000000000003;18.0032;112
12/10/2011;7;cloudy;0.88;26.0027;17.380000000000003;18.0032;259
12/10/2011;8;cloudy;0.88;26.0027;17.380000000000003;18.0032;404
12/10/2011;9;cloudy;0.88;30.002599999999997;17.380000000000003;18.0032;197
12/10/2011;10;cloudy;0.88;26.0027;17.380000000000003;18.0032;113
12/10/2011;11;snowy;0.94;22.0028;17.380000000000003;18.0032;120
12/10/2011;12;snowy;0.88;22.0028;17.380000000000003;18.0032;62
12/10/2011;13;snowy;0.88;15.001299999999999;17.380000000000003;18.0032;101
12/10/2011;14;snowy;0.94;19.0012;17.380000000000003;18.0032;78
12/10/2011;15;snowy;0.94;16.997899999999998;17.380000000000003;18.0032;45
12/10/2011;16;cloudy;0.88;15.001299999999999;18.320000000000004;18.9998;55
12/10/2011;17;snowy;0.94;15.001299999999999;17.380000000000003;18.0032;251
12/10/2011;18;snowy;0.94;8.9981;17.380000000000003;18.0032;172
12/10/2011;19;snowy;0.94;8.9981;17.380000000000003;18.0032;109
12/10/2011;20;snowy;0.94;7.0015;17.380000000000003;18.0032;90
12/10/2011;21;snowy;1.0;7.0015;17.380000000000003;18.0032;83
12/10/2011;22;snowy;0.94;6.0032;17.380000000000003;18.0032;43
12/10/2011;23;snowy;0.94;6.0032;17.380000000000003;18.0032;54
13/10/2011;0;cloudy;0.94;8.9981;17.380000000000003;18.0032;15
13/10/2011;1;cloudy;0.94;0.0;17.380000000000003;18.0032;12
13/10/2011;2;cloudy;0.94;0.0;17.380000000000003;18.0032;4
13/10/2011;3;cloudy;1.0;12.998;17.380000000000003;18.0032;6
13/10/2011;4;cloudy;1.0;7.0015;17.380000000000003;18.0032;7
13/10/2011;5;cloudy;1.0;7.0015;17.380000000000003;18.0032;17
13/10/2011;6;snowy;1.0;6.0032;17.380000000000003;18.0032;52
13/10/2011;7;snowy;1.0;8.9981;17.380000000000003;18.0032;81
13/10/2011;8;snowy;1.0;6.0032;17.380000000000003;18.0032;209
13/10/2011;9;snowy;1.0;7.0015;18.320000000000004;18.9998;109
13/10/2011;10;snowy;1.0;8.9981;18.320000000000004;18.9998;69
13/10/2011;11;cloudy;0.83;0.0;21.14;22.0028;84
13/10/2011;12;cloudy;0.88;0.0;21.14;20.9996;105
13/10/2011;13;cloudy;0.83;11.0014;22.080000000000002;22.0028;162
13/10/2011;14;clear;0.78;12.998;23.020000000000003;24.0026;133
13/10/2011;15;clear;0.78;12.998;23.020000000000003;24.0026;155
13/10/2011;16;clear;0.74;15.001299999999999;23.020000000000003;24.999200000000002;276
13/10/2011;17;snowy;0.83;16.997899999999998;21.14;22.0028;479
13/10/2011;18;snowy;0.83;16.997899999999998;21.14;22.0028;268
13/10/2011;19;cloudy;0.83;11.0014;21.14;22.0028;205
13/10/2011;20;clear;0.83;19.0012;21.14;22.0028;181
13/10/2011;21;clear;0.83;12.998;21.14;22.0028;123
13/10/2011;22;clear;0.83;12.998;21.14;22.0028;114
13/10/2011;23;cloudy;0.88;12.998;19.259999999999998;20.003;47
14/10/2011;0;clear;0.94;6.0032;19.259999999999998;20.003;39
14/10/2011;1;clear;0.94;8.9981;19.259999999999998;20.003;24
14/10/2011;2;clear;0.94;11.0014;18.320000000000004;18.9998;6
14/10/2011;3;clear;0.94;8.9981;18.320000000000004;18.9998;7
14/10/2011;4;clear;0.94;12.998;18.320000000000004;18.9998;8
14/10/2011;5;cloudy;0.94;11.0014;18.320000000000004;18.9998;17
14/10/2011;6;snowy;0.88;12.998;18.320000000000004;18.9998;94
14/10/2011;7;snowy;0.88;12.998;18.320000000000004;18.9998;147
14/10/2011;8;cloudy;0.9;11.0014;18.320000000000004;18.9998;209
14/10/2011;9;cloudy;0.94;15.001299999999999;18.320000000000004;18.9998;180
14/10/2011;10;snowy;0.88;23.9994;17.380000000000003;18.0032;125
14/10/2011;11;snowy;0.88;11.0014;16.44;17.0;87
14/10/2011;12;snowy;0.88;11.0014;16.44;17.0;75
14/10/2011;13;clear;0.73;23.9994;18.320000000000004;18.9998;132
14/10/2011;14;clear;0.43;23.9994;21.14;24.999200000000002;156
14/10/2011;15;clear;0.43;19.0012;21.14;24.999200000000002;230
14/10/2011;16;clear;0.43;15.001299999999999;20.2;24.999200000000002;344
14/10/2011;17;clear;0.46;27.999299999999998;19.259999999999998;20.003;481
14/10/2011;18;clear;0.39;19.0012;17.380000000000003;18.0032;423
14/10/2011;19;clear;0.39;22.0028;17.380000000000003;18.0032;248
14/10/2011;20;clear;0.42;12.998;16.44;17.0;196
14/10/2011;21;clear;0.45;12.998;15.5;15.9968;178
14/10/2011;22;clear;0.59;15.001299999999999;13.620000000000001;13.997;143
14/10/2011;23;clear;0.59;11.0014;13.620000000000001;13.997;95
15/10/2011;0;clear;0.55;7.0015;13.620000000000001;13.997;106
15/10/2011;1;clear;0.55;16.997899999999998;13.620000000000001;13.997;73
15/10/2011;2;clear;0.59;12.998;13.620000000000001;13.997;56
15/10/2011;3;clear;0.62;12.998;12.68;13.000399999999999;23
15/10/2011;4;clear;0.67;8.9981;11.739999999999998;11.997200000000003;6
15/10/2011;5;clear;0.71;11.0014;11.739999999999998;11.997200000000003;7
15/10/2011;6;clear;0.71;0.0;10.8;11.000600000000002;20
15/10/2011;7;clear;0.76;7.0015;10.8;11.000600000000002;57
15/10/2011;8;clear;0.59;19.0012;13.620000000000001;13.997;125
15/10/2011;9;clear;0.48;19.999499999999998;16.44;17.0;207
15/10/2011;10;clear;0.45;30.002599999999997;17.380000000000003;18.0032;322
15/10/2011;11;clear;0.4;26.0027;18.320000000000004;18.9998;374
15/10/2011;12;clear;0.35;36.9974;19.259999999999998;20.003;456
15/10/2011;13;clear;0.35;31.0009;20.2;24.999200000000002;394
15/10/2011;14;clear;0.33;31.0009;20.2;24.999200000000002;472
15/10/2011;15;clear;0.31;32.9975;21.14;24.999200000000002;377
15/10/2011;16;clear;0.29;26.0027;21.14;24.999200000000002;443
15/10/2011;17;clear;0.32;19.0012;19.259999999999998;20.003;441
15/10/2011;18;clear;0.39;12.998;17.380000000000003;18.0032;372
15/10/2011;19;clear;0.51;8.9981;15.5;15.9968;238
15/10/2011;20;clear;0.48;8.9981;15.5;15.9968;179
15/10/2011;21;clear;0.42;15.001299999999999;15.5;15.9968;168
15/10/2011;22;clear;0.36;8.9981;15.5;15.9968;166
15/10/2011;23;clear;0.41;11.0014;14.559999999999999;15.0002;135
16/10/2011;0;clear;0.44;8.9981;13.620000000000001;13.997;107
16/10/2011;1;clear;0.47;8.9981;12.68;13.000399999999999;77
16/10/2011;2;clear;0.54;8.9981;11.739999999999998;11.997200000000003;65
16/10/2011;3;clear;0.54;8.9981;11.739999999999998;11.997200000000003;42
16/10/2011;4;clear;0.54;12.998;11.739999999999998;11.997200000000003;12
16/10/2011;5;clear;0.54;11.0014;11.739999999999998;11.997200000000003;7
16/10/2011;6;clear;0.66;11.0014;9.86;9.997399999999999;10
16/10/2011;7;clear;0.62;8.9981;10.8;11.000600000000002;48
16/10/2011;8;clear;0.62;12.998;12.68;13.000399999999999;99
16/10/2011;9;clear;0.45;15.001299999999999;15.5;15.9968;190
16/10/2011;10;clear;0.45;16.997899999999998;17.380000000000003;18.0032;347
16/10/2011;11;clear;0.35;19.0012;18.320000000000004;18.9998;377
16/10/2011;12;clear;0.35;16.997899999999998;19.259999999999998;20.003;444
16/10/2011;13;clear;0.35;19.999499999999998;20.2;24.999200000000002;438
16/10/2011;14;clear;0.4;19.999499999999998;20.2;24.999200000000002;462
16/10/2011;15;clear;0.35;26.0027;21.14;24.999200000000002;412
16/10/2011;16;clear;0.46;26.0027;20.2;24.999200000000002;466
16/10/2011;17;clear;0.49;31.0009;19.259999999999998;20.003;405
16/10/2011;18;clear;0.49;30.002599999999997;18.320000000000004;18.9998;328
16/10/2011;19;clear;0.52;26.0027;17.380000000000003;18.0032;233
16/10/2011;20;clear;0.52;31.0009;17.380000000000003;18.0032;178
16/10/2011;21;clear;0.52;26.0027;17.380000000000003;18.0032;102
16/10/2011;22;clear;0.49;27.999299999999998;18.320000000000004;18.9998;130
16/10/2011;23;clear;0.52;27.999299999999998;18.320000000000004;18.9998;62
17/10/2011;0;clear;0.56;22.0028;17.380000000000003;18.0032;37
17/10/2011;1;clear;0.54;26.0027;18.320000000000004;18.9998;17
17/10/2011;2;clear;0.54;26.0027;18.320000000000004;18.9998;7
17/10/2011;3;clear;0.49;12.998;18.320000000000004;18.9998;2
17/10/2011;4;clear;0.59;11.0014;16.44;17.0;5
17/10/2011;5;clear;0.63;19.999499999999998;15.5;15.9968;29
17/10/2011;6;clear;0.55;16.997899999999998;15.5;15.9968;114
17/10/2011;7;cloudy;0.55;11.0014;15.5;15.9968;309
17/10/2011;8;cloudy;0.51;16.997899999999998;15.5;15.9968;414
17/10/2011;9;cloudy;0.45;19.0012;15.5;15.9968;206
17/10/2011;10;clear;0.45;11.0014;16.44;17.0;135
17/10/2011;11;clear;0.43;0.0;18.320000000000004;18.9998;166
17/10/2011;12;clear;0.4;6.0032;18.320000000000004;18.9998;205
17/10/2011;13;clear;0.46;6.0032;18.320000000000004;18.9998;205
17/10/2011;14;clear;0.49;12.998;19.259999999999998;20.003;166
17/10/2011;15;clear;0.6;16.997899999999998;18.320000000000004;18.9998;208
17/10/2011;16;clear;0.56;16.997899999999998;19.259999999999998;20.003;302
17/10/2011;17;clear;0.64;8.9981;18.320000000000004;18.9998;620
17/10/2011;18;clear;0.6;0.0;18.320000000000004;18.9998;518
17/10/2011;19;clear;0.68;7.0015;17.380000000000003;18.0032;333
17/10/2011;20;clear;0.77;7.0015;16.44;17.0;229
17/10/2011;21;clear;0.77;7.0015;15.5;15.9968;177
17/10/2011;22;clear;0.77;0.0;15.5;15.9968;104
17/10/2011;23;cloudy;0.88;0.0;14.559999999999999;15.0002;62
18/10/2011;0;clear;0.82;0.0;14.559999999999999;15.0002;31
18/10/2011;1;cloudy;0.88;0.0;13.620000000000001;13.997;11
18/10/2011;2;clear;0.94;6.0032;12.68;13.000399999999999;5
18/10/2011;3;clear;0.94;6.0032;12.68;13.000399999999999;1
18/10/2011;4;cloudy;0.94;7.0015;12.68;13.000399999999999;4
18/10/2011;5;cloudy;0.88;0.0;13.620000000000001;13.997;21
18/10/2011;6;clear;0.82;6.0032;13.620000000000001;13.997;109
18/10/2011;7;clear;0.88;6.0032;13.620000000000001;13.997;341
18/10/2011;8;clear;0.77;6.0032;15.5;15.9968;499
18/10/2011;9;cloudy;0.77;6.0032;16.44;17.0;227
18/10/2011;10;cloudy;0.68;0.0;18.320000000000004;18.9998;102
18/10/2011;11;cloudy;0.49;7.0015;20.2;24.999200000000002;147
18/10/2011;12;cloudy;0.43;6.0032;21.14;24.999200000000002;201
18/10/2011;13;cloudy;0.38;12.998;22.080000000000002;24.999200000000002;219
18/10/2011;14;cloudy;0.41;11.0014;21.14;24.999200000000002;169
18/10/2011;15;clear;0.5;12.998;21.14;24.999200000000002;205
18/10/2011;16;clear;0.57;16.997899999999998;21.14;24.999200000000002;304
18/10/2011;17;clear;0.6;8.9981;20.2;24.0026;625
18/10/2011;18;clear;0.68;7.0015;18.320000000000004;18.9998;570
18/10/2011;19;clear;0.6;7.0015;18.320000000000004;18.9998;317
18/10/2011;20;clear;0.64;11.0014;17.380000000000003;18.0032;227
18/10/2011;21;cloudy;0.68;8.9981;17.380000000000003;18.0032;206
18/10/2011;22;cloudy;0.77;11.0014;16.44;17.0;137
18/10/2011;23;cloudy;0.77;12.998;16.44;17.0;70
19/10/2011;0;cloudy;0.77;12.998;16.44;17.0;34
19/10/2011;1;cloudy;0.77;12.998;16.44;17.0;16
19/10/2011;2;cloudy;0.77;12.998;16.44;17.0;7
19/10/2011;4;snowy;0.94;12.998;15.5;15.9968;3
19/10/2011;5;snowy;1.0;7.0015;15.5;15.9968;3
19/10/2011;6;snowy;0.83;16.997899999999998;16.44;17.0;31
19/10/2011;7;snowy;0.77;16.997899999999998;16.44;17.0;68
19/10/2011;8;snowy;0.7;32.9975;17.380000000000003;18.0032;210
19/10/2011;9;snowy;0.88;32.9975;16.44;17.0;202
19/10/2011;10;snowy;0.88;32.9975;16.44;17.0;123
19/10/2011;11;snowy;0.94;16.997899999999998;16.44;17.0;149
19/10/2011;12;snowy;0.94;22.0028;16.44;17.0;130
19/10/2011;13;cloudy;0.94;19.0012;17.380000000000003;18.0032;106
19/10/2011;14;snowy;0.94;11.0014;17.380000000000003;18.0032;97
19/10/2011;15;snowy;1.0;8.9981;17.380000000000003;18.0032;120
19/10/2011;16;snowy;0.94;11.0014;18.320000000000004;18.9998;201
19/10/2011;17;snowy;0.94;11.0014;18.320000000000004;18.9998;181
19/10/2011;18;snowy;1.0;11.0014;18.320000000000004;18.9998;140
19/10/2011;19;cloudy;0.88;8.9981;20.2;20.003;197
19/10/2011;20;snowy;0.94;6.0032;20.2;18.0032;145
19/10/2011;21;cloudy;0.94;8.9981;19.259999999999998;20.003;85
19/10/2011;22;cloudy;0.94;23.9994;19.259999999999998;20.003;107
19/10/2011;23;cloudy;0.94;23.9994;19.259999999999998;20.003;69
20/10/2011;0;clear;0.94;19.999499999999998;18.320000000000004;18.9998;26
20/10/2011;1;clear;0.88;23.9994;18.320000000000004;18.9998;15
20/10/2011;2;clear;0.88;30.002599999999997;18.320000000000004;18.9998;4
20/10/2011;3;clear;0.82;31.0009;15.5;15.9968;1
20/10/2011;4;clear;0.82;31.0009;15.5;15.9968;8
20/10/2011;5;clear;0.82;23.9994;14.559999999999999;15.0002;26
20/10/2011;6;clear;0.82;27.999299999999998;12.68;13.000399999999999;92
20/10/2011;7;clear;0.77;30.002599999999997;11.739999999999998;11.997200000000003;318
20/10/2011;8;clear;0.67;35.0008;12.68;13.000399999999999;426
20/10/2011;9;clear;0.67;39.000699999999995;12.68;13.000399999999999;223
20/10/2011;10;clear;0.59;30.002599999999997;13.620000000000001;13.997;130
20/10/2011;11;clear;0.55;35.0008;14.559999999999999;15.0002;129
20/10/2011;12;clear;0.48;35.0008;14.559999999999999;15.0002;199
20/10/2011;13;clear;0.45;39.000699999999995;15.5;15.9968;164
20/10/2011;14;cloudy;0.48;36.9974;14.559999999999999;15.0002;155
20/10/2011;15;cloudy;0.51;30.002599999999997;14.559999999999999;15.0002;160
20/10/2011;16;cloudy;0.51;30.002599999999997;14.559999999999999;15.0002;234
20/10/2011;17;cloudy;0.48;26.0027;14.559999999999999;15.0002;494
20/10/2011;18;cloudy;0.51;19.999499999999998;13.620000000000001;13.997;469
20/10/2011;19;clear;0.51;23.9994;13.620000000000001;13.997;298
20/10/2011;20;cloudy;0.51;22.0028;13.620000000000001;13.997;241
20/10/2011;21;clear;0.51;19.999499999999998;12.68;13.000399999999999;165
20/10/2011;22;clear;0.51;22.0028;12.68;13.000399999999999;128
20/10/2011;23;clear;0.58;16.997899999999998;11.739999999999998;11.997200000000003;90
21/10/2011;0;clear;0.62;16.997899999999998;10.8;11.000600000000002;50
21/10/2011;1;clear;0.62;15.001299999999999;10.8;11.000600000000002;26
21/10/2011;2;clear;0.66;11.0014;9.86;9.997399999999999;18
21/10/2011;3;clear;0.71;8.9981;8.919999999999998;7.000999999999998;7
21/10/2011;4;clear;0.71;11.0014;8.919999999999998;7.000999999999998;6
21/10/2011;5;clear;0.76;12.998;7.98;5.997799999999998;31
21/10/2011;6;clear;0.71;11.0014;8.919999999999998;7.000999999999998;85
21/10/2011;7;clear;0.71;11.0014;8.919999999999998;7.000999999999998;233
21/10/2011;8;clear;0.62;12.998;10.8;11.000600000000002;402
21/10/2011;9;cloudy;0.58;8.9981;11.739999999999998;11.997200000000003;222
21/10/2011;10;clear;0.51;11.0014;13.620000000000001;13.997;138
21/10/2011;11;clear;0.45;15.001299999999999;15.5;15.9968;174
21/10/2011;12;clear;0.45;19.999499999999998;15.5;15.9968;240
21/10/2011;13;clear;0.48;22.0028;14.559999999999999;15.0002;206
21/10/2011;14;clear;0.42;19.999499999999998;16.44;17.0;198
21/10/2011;15;clear;0.45;19.0012;15.5;15.9968;235
21/10/2011;16;clear;0.45;16.997899999999998;15.5;15.9968;302
21/10/2011;17;cloudy;0.51;16.997899999999998;13.620000000000001;13.997;524
21/10/2011;18;cloudy;0.54;16.997899999999998;12.68;13.000399999999999;397
21/10/2011;19;cloudy;0.54;26.0027;12.68;13.000399999999999;253
21/10/2011;20;cloudy;0.54;15.001299999999999;12.68;13.000399999999999;184
21/10/2011;21;clear;0.58;11.0014;11.739999999999998;11.997200000000003;143
21/10/2011;22;clear;0.54;11.0014;11.739999999999998;11.997200000000003;113
21/10/2011;23;clear;0.62;15.001299999999999;10.8;11.000600000000002;117
22/10/2011;0;clear;0.62;12.998;10.8;11.000600000000002;96
22/10/2011;1;clear;0.62;12.998;10.8;11.000600000000002;70
22/10/2011;2;clear;0.62;16.997899999999998;10.8;11.000600000000002;31
22/10/2011;3;clear;0.62;8.9981;10.8;11.000600000000002;20
22/10/2011;4;clear;0.66;6.0032;9.86;9.997399999999999;8
22/10/2011;5;clear;0.66;0.0;9.86;9.997399999999999;8
22/10/2011;6;clear;0.71;0.0;8.919999999999998;9.000800000000002;18
22/10/2011;7;clear;0.76;7.0015;8.919999999999998;7.9975999999999985;57
22/10/2011;8;clear;0.71;0.0;10.8;11.000600000000002;114
22/10/2011;9;clear;0.67;6.0032;11.739999999999998;11.997200000000003;169
22/10/2011;10;cloudy;0.62;7.0015;12.68;13.000399999999999;236
22/10/2011;11;cloudy;0.62;7.0015;12.68;13.000399999999999;282
22/10/2011;12;clear;0.55;6.0032;13.620000000000001;13.997;343
22/10/2011;13;clear;0.45;0.0;15.5;15.9968;322
22/10/2011;14;cloudy;0.48;15.001299999999999;14.559999999999999;15.0002;310
22/10/2011;15;clear;0.51;15.001299999999999;14.559999999999999;15.0002;382
22/10/2011;16;clear;0.45;12.998;15.5;15.9968;359
22/10/2011;17;clear;0.55;8.9981;13.620000000000001;13.997;360
22/10/2011;18;clear;0.54;6.0032;12.68;13.000399999999999;335
22/10/2011;19;clear;0.67;0.0;12.68;13.000399999999999;220
22/10/2011;20;clear;0.67;0.0;11.739999999999998;11.997200000000003;159
22/10/2011;21;clear;0.76;0.0;10.8;11.000600000000002;157
22/10/2011;22;clear;0.76;0.0;10.8;11.000600000000002;144
22/10/2011;23;clear;0.82;0.0;9.86;9.997399999999999;108
23/10/2011;0;clear;0.87;0.0;8.919999999999998;9.000800000000002;88
23/10/2011;1;clear;0.87;0.0;8.919999999999998;9.000800000000002;71
23/10/2011;2;clear;0.87;6.0032;7.98;7.000999999999998;50
23/10/2011;3;clear;0.87;0.0;7.98;7.9975999999999985;46
23/10/2011;4;clear;0.87;0.0;7.98;7.9975999999999985;6
23/10/2011;5;clear;0.87;0.0;7.040000000000001;7.000999999999998;3
23/10/2011;6;clear;0.87;7.0015;7.040000000000001;5.997799999999998;12
23/10/2011;7;clear;0.87;6.0032;7.98;7.000999999999998;21
23/10/2011;8;clear;0.87;8.9981;8.919999999999998;7.000999999999998;88
23/10/2011;9;clear;0.76;0.0;10.8;11.000600000000002;143
23/10/2011;10;clear;0.71;6.0032;11.739999999999998;11.997200000000003;289
23/10/2011;11;clear;0.72;11.0014;13.620000000000001;13.997;333
23/10/2011;12;clear;0.59;16.997899999999998;15.5;15.9968;413
23/10/2011;13;clear;0.55;12.998;16.44;17.0;415
23/10/2011;14;clear;0.55;15.001299999999999;16.44;17.0;408
23/10/2011;15;clear;0.52;11.0014;16.44;17.0;387
23/10/2011;16;clear;0.55;12.998;16.44;17.0;405
23/10/2011;17;clear;0.63;8.9981;15.5;15.9968;340
23/10/2011;18;clear;0.63;7.0015;15.5;15.9968;284
23/10/2011;19;clear;0.77;0.0;13.620000000000001;13.997;193
23/10/2011;20;clear;0.72;6.0032;12.68;13.000399999999999;144
23/10/2011;21;clear;0.72;6.0032;12.68;13.000399999999999;99
23/10/2011;22;clear;0.77;7.0015;11.739999999999998;11.997200000000003;94
23/10/2011;23;clear;0.77;11.0014;11.739999999999998;11.997200000000003;49
24/10/2011;0;clear;0.77;0.0;11.739999999999998;11.997200000000003;32
24/10/2011;1;clear;0.82;8.9981;10.8;11.000600000000002;15
24/10/2011;2;clear;0.87;7.0015;10.8;11.000600000000002;7
24/10/2011;3;clear;0.82;6.0032;10.8;11.000600000000002;4
24/10/2011;4;clear;0.82;0.0;10.8;11.000600000000002;6
24/10/2011;5;clear;0.87;0.0;9.86;9.997399999999999;21
24/10/2011;6;clear;0.87;7.0015;10.8;11.000600000000002;86
24/10/2011;7;cloudy;0.94;7.0015;9.86;9.997399999999999;285
24/10/2011;8;cloudy;0.88;11.0014;11.739999999999998;11.997200000000003;398
24/10/2011;9;cloudy;0.82;11.0014;12.68;13.000399999999999;195
24/10/2011;10;cloudy;0.82;16.997899999999998;13.620000000000001;13.997;129
24/10/2011;11;cloudy;0.72;11.0014;15.5;15.9968;168
24/10/2011;12;cloudy;0.68;7.0015;16.44;17.0;220
24/10/2011;13;cloudy;0.64;15.001299999999999;17.380000000000003;18.0032;198
24/10/2011;14;cloudy;0.64;12.998;17.380000000000003;18.0032;206
24/10/2011;15;clear;0.6;11.0014;18.320000000000004;18.9998;177
24/10/2011;16;clear;0.64;12.998;17.380000000000003;18.0032;310
24/10/2011;17;clear;0.68;8.9981;16.44;17.0;614
24/10/2011;18;clear;0.6;6.0032;17.380000000000003;18.0032;486
